timestamp,Basel Temperature [2 m elevation corrected],Basel Temperature [2 m elevation corrected],Basel Temperature [2 m elevation corrected],Basel Relative Humidity [2 m],Basel Relative Humidity [2 m],Basel Relative Humidity [2 m],Basel Mean Sea Level Pressure [MSL],Basel Mean Sea Level Pressure [MSL],Basel Mean Sea Level Pressure [MSL],Basel Precipitation Total,Basel Snowfall Amount,Basel Cloud Cover Total,Basel Cloud Cover High [high cld lay],Basel Cloud Cover Medium [mid cld lay],Basel Cloud Cover Low [low cld lay],Basel Sunshine Duration,Basel Shortwave Radiation,Basel Direct Shortwave Radiation,Basel Diffuse Shortwave Radiation,Basel Wind Gust,Basel Wind Gust,Basel Wind Gust,Basel Wind Speed [10 m],Basel Wind Speed [10 m],Basel Wind Speed [10 m],Basel Wind Direction Dominant [10 m],Basel Wind Speed [80 m],Basel Wind Speed [80 m],Basel Wind Speed [80 m],Basel Wind Direction Dominant [80 m]
20101226T0000,-10.1994705,-3.9994717,-7.0994716,60,94,84.833336,1025.6,1030.7,1028.7166,0,0,39.75,3,11.875,35.75,464.14468,1789.79,1004.37177,785.4183,3.96,16.919998,8.189998,4.6800003,11.304229,7.3214984,192.38075,4.6102495,16.78156,8.155559,225.55626
20101227T0000,-8.489471,-0.14947134,-5.0665545,49,83,69.125,1022.6,1029.1,1025.9207,0,0,43.854168,16.833334,42.75,11.333333,90.24202,1593.9899,893.0171,700.9729,6.12,41.399998,17.744999,6.4096174,32.730316,17.10924,125.549484,5.8603754,42.67177,23.9887,121.28459
20101228T0000,-3.8994715,2.2705286,-0.1094713,78,100,92.375,1020.4,1022.3,1021.37085,0.1,0,100,27.625,75.333336,94.125,0,993.24,675.2115,318.0286,5.04,12.599999,8.940001,6.130579,15.277749,10.799248,114.43728,3.9763298,24.985659,14.322167,122.36809
20101229T0000,1.7305287,3.9505286,2.9092786,86,100,92.833336,1020.5,1022.4,1021.49585,0.6,0,100,12.333333,7.8333335,100,0,1046.64,672.71436,373.92557,2.52,10.799999,6.2999997,3.671294,13.138765,8.453965,105.85937,5.6002855,23.73271,11.460296,111.30358
20101230T0000,-0.93947136,3.4605286,1.4496952,79,97,90,1020.9,1024.4,1022.96246,0,0,70.458336,9.416667,22.291666,64.791664,328.7532,1812.9299,1018.1216,794.8084,1.4399999,25.199999,9.704999,1.2979984,18.25026,7.4085927,98.92505,1.1384199,22.702845,9.802326,108.841736
20101231T0000,-2.1294715,3.2005286,-0.10905471,74,98,88.041664,1023.1,1025.6,1024.2583,0,0,62.5125,0.8333333,0,62.5,349.96667,1730.16,972.79614,757.36383,1.8,13.679999,7.3500004,1.4399999,12.661564,6.910986,91.68468,1.4399999,15.629971,8.52758,94.76365
20110101T0000,-1.3594713,3.1805286,0.124278635,79,97,88.75,1020.2,1023.7,1022.15424,0,0,33.416668,0,0,33.416668,515.05,1755.97,987.0499,768.92,1.08,6.4799995,3.45,0.35999998,6.9899354,2.911648,306.8699,0,10.883676,4.166043,335.19733
20110102T0000,-3.7794714,3.5005286,-0.1932214,68,97,86.875,1019.7,1024.4,1021.7458,0.1,0.07,76.916664,0,0.33333334,76.916664,81.48511,1415.9901,824.57227,591.41766,1.4399999,15.4800005,7.9049983,1.1384199,13.246826,6.644729,9.462311,1.1384199,18.416384,8.838197,16.937866
20110103T0000,-4.8094716,2.1305285,-1.8978049,61,99,84.375,1022.4,1025.7,1024.1208,0,0,41.958332,1.0416666,8.958333,33,338.65247,1811.15,1019.2647,791.8853,0.71999997,16.56,6.390001,0.35999998,13.905509,5.6636853,89.753044,1.2979984,17.072504,5.5958686,94.155205
20110104T0000,-3.4794714,1.0505286,-1.4673882,74,94,85.375,1016.8,1021.9,1019.2751,0,0,79.041664,16.5,58.333332,24.791666,239.36171,1855.6499,1044.4663,811.1836,0.71999997,6.8399997,3.9300003,0.5091169,9.387651,4.238834,125.537674,0.35999998,12.538134,5.177752,126.869896
20110105T0000,-4.3094716,5.5005283,-0.20822142,71,99,84.916664,1008.9,1016.8,1013.62494,0,0,27.275,13.541667,16.375,14.041667,497.80234,1893.03,1065.5792,827.45074,5.7599998,19.44,10.784999,7.289444,16.267857,11.517497,124.563934,8.427383,22.104116,13.580256,134.66827
20110106T0000,-1.3294713,10.570529,6.531779,68,99,78.375,1003.2,1008.2,1005.0708,1.1,0,91.895836,78.916664,89.416664,59.625,8.93617,804.56006,408.6302,395.92984,12.24,90.36,61.74,12.261157,49.419754,31.05909,212.28284,13.493999,61.45148,39.077553,212.9202
20110107T0000,7.8105288,13.620529,10.957611,64,93,76.458336,1005.4,1010.8,1008.74994,2.5,0,100,38.916668,89.75,100,0,534,148.88591,385.11407,6.8399997,83.159996,42.3,5.6233797,42.23676,17.893175,203.84424,8.654986,53.71726,25.45004,209.99298
20110108T0000,6.7005286,15.120529,11.397195,60,95,74.166664,1009.2,1012.7,1011.2708,0,0,65.41667,32.041668,53,51.416668,334.6,1741.73,997.9929,743.737,11.5199995,43.92,22.305,6.9527545,15.175612,10.9199095,164.98164,10.8955765,23.090569,16.243383,186.36081
20110109T0000,2.8705285,10.500529,8.003863,54,97,80.375,1009.3,1019.3,1012.7166,12.700001,0,78.254166,64.5,75.416664,66.875,0,357.78,35.06965,322.71036,6.12,51.48,27.885,4.73506,22.881958,12.09282,197.93425,3.8773184,31.883888,18.23,215.00026
20110110T0000,1.5005287,5.290529,3.2559452,83,94,91.333336,1017.2,1023.1,1020.5459,1.5,0.42000002,100,33.458332,47.25,100,0,1487.19,844.015,643.175,3.2399998,29.16,9.749999,2.2768397,19.67195,6.4559855,305.5377,1.484318,22.66857,7.2505403,304.35434
20110111T0000,1.0505286,8.140529,3.8634453,63,96,85.708336,1009.5,1016.5,1012.89575,2.1,0,43.041668,9.416667,32.125,30.208334,103.20816,1116.06,626.56714,489.49277,2.16,57.96,19.949999,2.9024127,28.510544,12.581562,182.04176,1.4399999,36.40275,18.816057,188.70671
20110112T0000,4.5505285,9.380529,6.1363616,68,92,83.5,1016.2,1023.3,1020.64575,1.8,0,90.791664,37.416668,64,88.541664,0,1025.28,583.94214,441.33786,5.3999996,47.16,22.5,2.2768397,15.119999,10.409272,250.05536,5.95906,23.770906,16.443966,254.43713
20110113T0000,9.370529,13.500529,11.279279,74,82,78.666664,1017.5,1019.3,1018.2708,0.4,0,98.708336,72,93.25,98.708336,0,600.75006,225.35591,375.39407,43.199997,63.72,55.320004,9.693296,30.035742,22.321365,253.05324,18.1041,38.681152,31.400797,252.86504
20110114T0000,6.6005287,12.400529,9.836778,75,88,81.583336,1018.6,1021.8,1019.94165,0,0,30.891668,40.666668,14,10.375,361.16595,1956.22,1106.3252,849.8948,3.96,47.16,14.7300005,2.8116899,16.610792,8.424342,236.5446,2.5959969,25.759504,13.361386,245.92451
20110115T0000,6.9205284,11.120529,8.931779,65,88,76.083336,1020.4,1029.3,1026.4708,0,0,35.249996,21.958334,29.666666,7.4583335,466.26157,2063.91,1168.4365,895.47345,1.8,45,21.269997,2.16,20.316889,10.45864,249.4898,1.08,29.660152,15.159383,254.0953
20110116T0000,4.8605285,10.670529,7.113863,59,88,78.875,1026.2,1029.1,1027.725,0,0,1.3125,4.375,0,0,533.97876,2097.73,1189.3912,908.3387,2.8799999,7.92,4.83,4.6938257,9.227524,6.64073,114.49857,4.5820518,17.786331,9.297196,119.49747
20110117T0000,3.6905286,9.670529,6.5609455,53,86,69.291664,1026.2,1028.7,1027.3168,0,0,9.033334,7.9166665,8.958333,0,538.2693,2054.12,1165.4282,888.69165,0.71999997,7.5599995,4.9500003,1.1384199,7.754637,5.490534,117.46845,1.609969,14.693999,6.8578453,131.93527
20110118T0000,4.2805285,11.070529,7.2459455,67,88,78.833336,1025.2,1028.2,1026.725,0,0,71.74167,8.291667,6.25,69.708336,44.04255,1756.86,1007.261,749.599,0.35999998,28.8,10.26,1.9386592,16.746773,7.928041,243.54166,0.35999998,23.993399,9.660286,260.28333
20110119T0000,0.21052867,6.0505285,3.5901117,70,94,84.666664,1026.5,1030.2,1028.8751,0.1,0,57.916668,0,0,57.916668,263.70105,1711.47,1052.4349,659.0349,3.6,33.12,22.814997,2.0991426,20.633371,13.630405,332.43228,2.9024127,25.992401,19.348389,336.74216
20110120T0000,-0.76947135,3.0705285,0.84802866,71,96,85.291664,1026.5,1029.4,1027.7001,0.5,0.35000002,84.083336,0,20.375,84.083336,12.765956,1966.01,1117.529,848.4809,2.16,41.760002,22.830002,0,35.58359,18.849733,356.09952,0.35999998,38.423992,22.191523,359.21454
20110121T0000,-2.8794715,2.8505285,-0.33030477,55,97,77.541664,1029.4,1032.1,1030.5499,0,0,42.666668,0,0,42.666668,420.43015,2162.7002,1232.1819,930.51807,4.68,34.92,19.935001,5.6233797,24.821732,13.092494,44.373825,9.387651,26.867676,17.302563,50.67697
20110122T0000,-6.1994715,2.0205286,-1.8382217,49,96,71.375,1026.6,1031.4,1029.0084,0,0,10.75,0,0,10.75,437.21667,2287.3,1304.1123,983.1875,2.8799999,33.839996,21.015,1.9386592,19.586117,10.283444,59.312286,3.6179552,21.758419,15.407371,67.87251
20110123T0000,-7.0594716,1.2705287,-3.377388,64,99,82.333336,1025.6,1028.3,1027.2042,0,0,8.5,3.2916667,5.25,3.9583333,511.36862,2344.2598,1337.0005,1007.2595,4.32,14.759999,7.0649986,2.5959969,10.787993,5.713261,326.4171,2.0364676,14.973577,6.7430987,346.1131
20110124T0000,-3.8094714,2.8305285,-0.8357213,67,79,72.916664,1024.6,1027.9,1026.2,0,0,14.583333,1.8333334,14.291667,5.25,522.76666,2315.7798,1322.6134,993.16644,0.35999998,10.440001,4.965,0.71999997,6.924738,3.6473095,280.0806,0,12.313894,3.9469383,302.73523
20110125T0000,-1.3094714,4.1105285,1.2359453,68,100,79.916664,1015,1024.8,1019.99994,0,0,69,1.7083334,7.25,69,266.8085,2293.5298,1310.8435,982.68634,5.3999996,51.48,21.96,4.0249224,26.072052,14.256648,260.37512,5.6920996,32.343952,18.27516,263.2314
20110126T0000,1.3705287,6.540529,3.4317787,69,93,82.208336,1007.8,1014.3,1010.45013,1.7,0,86.708336,31.75,45.25,61.25,52.978725,1691.8899,928.7278,763.16223,3.2399998,54.36,23.865,1.609969,28.916763,15.302621,260.18195,1.484318,36.204617,18.734327,261.30743
20110127T0000,-1.7994714,5.790529,1.1484452,71,100,90.291664,1009.8,1015,1012.81665,0,0,54.875,7.3333335,11.125,51.083332,292.59787,1965.1199,1217.5565,747.5636,3.6,36.719997,11.82,1.9386592,14.404499,7.7474847,71.50815,1.835647,26.64,10.3452635,93.43142
20110128T0000,-1.4694713,5.5505285,1.0042785,63,93,80.583336,1014.2,1016.8,1015.26245,0,0,14.3875,0.45833334,0.083333336,14.166667,558.16064,2479.54,1421.3843,1058.1556,2.8799999,44.639996,25.875,0.71999997,22.461807,13.946182,85.596176,0.71999997,29.888672,18.9509,89.13048
20110129T0000,-3.9094715,4.2405286,-0.38988817,63,99,84.625,1013.4,1018.1,1015.99164,0,0,29.291666,0,23.541666,11.916667,468.17554,2513.3599,1441.9138,1071.4463,1.08,28.08,9.989999,0,18.430452,6.02212,52.51644,1.1384199,21.479666,7.804411,56.87384
20110130T0000,-5.7994714,2.6005285,-2.189055,62,96,85.791664,1015.1,1019.2,1017.0623,0,0,51.875,1.4166666,0.7083333,51.291668,420.54327,2545.4,1462.6151,1082.7849,1.08,15.4800005,7.2299995,0,14.512064,6.005052,325.9096,0.35999998,15.2947035,6.8061657,325.08344
20110131T0000,-6.3794713,2.3805285,-2.0969713,69,97,84.375,1019.5,1024.4,1022.1292,0,0,21.25,2.9166667,4.25,17,509.64362,2607.7002,1499.2388,1108.461,0.71999997,11.879999,5.8349996,0,9.339208,4.548157,333.56033,0.71999997,13.905509,5.7860374,340.95065
20110201T0000,-5.3994713,1.5805286,-1.8853045,66,87,73.541664,1024.4,1028.4,1026.8584,0,0,0.26250002,0.875,0,0,577.63336,2637.96,1518.8109,1119.1488,0.35999998,13.679999,3.345,0,5.154415,2.7414372,310.29218,0.71999997,11.901798,3.7520058,302.4447
20110202T0000,-5.3394713,1.9005287,-1.4578052,64,72,67.625,1028.6,1033.5,1030.9833,0,0,2.125,5.4583335,1.0416666,0,573.2225,2699.3699,1555.1262,1144.2438,0.35999998,22.319998,5.8950005,0.71999997,6.28713,3.483013,272.6264,0,12.682018,5.257436,290.84528
20110203T0000,-2.2994714,5.4305286,1.2821952,57,91,73.75,1028.6,1031.6,1030.5166,0.5,0,61.608334,24.125,33.416668,50,108.22284,1702.5701,1033.3922,669.17786,2.16,11.159999,4.8299994,2.0991426,9.178235,4.293708,165.96376,1.4399999,9.726665,4.4512734,184.19418
20110204T0000,1.6605287,10.130529,5.7951126,59,92,76.458336,1030.9,1032.5,1031.6459,0,0,47.870834,14.541667,15,36.041668,372.97607,2735.8599,1580.2711,1155.589,2.8799999,46.44,24.69,3.6,28.449112,13.980575,247.03125,3.671294,32.431984,18.98347,249.65958
20110205T0000,4.5705285,11.420529,7.5117784,62,81,73.666664,1029.8,1032.7,1031.4417,0,0,3.4625003,2.2083333,0.16666667,2.8333333,565.10925,2793.71,1615.1593,1178.5505,6.8399997,54.36,35.265,4.0249224,21.26744,13.388911,255.54019,12.10157,27.381308,21.091372,256.3988
20110206T0000,2.5005286,10.660529,6.4184456,60,97,79.208336,1027.7,1033.1,1030.6832,0,0,23.375,2.9583333,0,22.5,398.64612,2705.5999,1569.2065,1136.3936,1.8,9,5.5949993,1.8,7.9932966,5.0233803,142.16354,2.3051248,14.561099,7.1803284,177.89621
20110207T0000,4.4305286,12.260529,8.098029,49,98,70.083336,1021.4,1027.9,1024.9209,0,0,3.7958333,12.541667,0.20833333,0.16666667,577.4631,2990.4001,1732.5973,1257.8029,3.2399998,9.36,5.564999,3.2399998,7.9036193,5.5918217,124.057045,2.1897945,13.979872,7.0284333,128.85953
20110208T0000,2.6205285,11.220529,6.9788623,54,88,73.291664,1022.5,1025.1,1023.5916,0,0,4.1875,13.958333,0,0,576.306,2950.35,1711.053,1239.2969,5.7599998,13.32,8.489999,2.8799999,8.647496,6.0764847,241.96272,1.5273507,14.707222,7.782633,271.6802
20110209T0000,-0.019471344,10.660529,5.238029,75,98,88.875,1021,1024.1,1022.65826,0,0,27.362503,5.875,0,25.875,470.99557,2943.23,1711.3041,1231.9259,1.08,9,4.9199996,0.8049845,6.4096174,3.587609,63.868996,0.8049845,13.584932,5.409041,113.26536
20110210T0000,2.4905286,11.010529,6.7563624,52,82,63.166668,1019.3,1023.5,1021.5793,0,0,11.583333,12.708333,0.25,8.916667,558.964,3068.72,1784.3525,1284.3674,1.8,8.64,4.77,1.8,7.42159,5.2188225,123.178505,2.9024127,14.934577,6.8885264,134.15053
20110211T0000,6.0505285,13.760529,9.337196,49,88,62.75,1015.5,1020.1,1018.0457,0.2,0,65.745834,12.833333,56.666668,61.041668,242.35199,2823.9702,1654.2173,1169.7527,0.35999998,18.72,8.085,0.71999997,12.57426,6.6588407,178.12825,0.35999998,15.111424,8.797609,220.67772
20110212T0000,5.1105285,12.390529,8.633029,57,78,65.625,1014.7,1019.1,1016.8958,0,0,36.1375,15.041667,36.125,0.7916667,347.20123,3086.52,1800.8058,1285.7141,0.71999997,16.56,6.2550006,0,8.587338,4.5793123,201.29735,1.0182338,17.076298,5.845289,245.59073
20110213T0000,4.9105287,10.840529,7.428861,71,90,80.958336,1008.6,1016.5,1013.00836,0,0,34.87083,7.625,17.416666,21.458334,564.25885,3160.39,1845.1714,1315.2185,2.52,14.4,8.625,1.5273507,10.8955765,6.981033,160.37979,0.5091169,24.482647,12.281894,184.29845
20110214T0000,2.4505286,13.370529,7.6417785,56,92,77.833336,1005.7,1009,1007.72504,0,0,52.079166,24.416666,40.5,25.208334,437.22366,3196.8801,1868.1627,1328.7172,3.96,22.319998,8.804999,2.9024127,14.24163,9.522944,118.51,3.671294,29.69727,16.430906,122.15229
20110215T0000,4.2105284,8.970529,6.6692796,70,95,83.666664,999.3,1007.5,1002.6001,2.8999999,0,96.416664,30.041666,92.708336,75.666664,0,1220.19,485.19443,734.99554,3.96,39.239998,18.615,2.16,22.461807,10.484657,168.049,1.4399999,27.345785,14.356903,175.8949
20110216T0000,3.3605285,10.600529,6.981363,71,87,78.083336,996.2,1000.4,998.51666,0,0,63.566666,22.541666,62.958332,16.25,269.16666,3237.82,1897.2063,1340.6135,4.32,25.199999,10.499999,3.319036,11.27553,7.8215237,90.88594,5.04,24.66197,11.6462965,109.22383
20110217T0000,2.4705286,9.430529,5.405945,70,95,84.458336,997.2,1005.6,1000.13336,0,0,47.3125,20.083334,41.666668,19.125,366.54538,3331.27,1955.4635,1375.8064,0.71999997,22.68,10.544999,0.71999997,15.379206,7.190809,353.68658,1.0182338,22.461807,10.183817,14.085983
20110218T0000,-0.37947133,7.7605286,3.902195,68,96,83.958336,1006.2,1015,1011.72925,0,0,71.083336,2.5833333,0.6666667,71.083336,262.67517,2762.5598,1653.3844,1109.1755,1.08,14.759999,5.6100006,0,11.885453,4.4381323,311.16467,0.35999998,12.758432,5.972124,311.34277
20110219T0000,0.18052867,9.310529,4.643445,64,93,79.916664,1013.4,1016.8,1015.2583,0,0,41.620834,18.125,25.375,19,369.52942,3370.4302,1986.088,1384.3419,1.4399999,12.599999,5.3699994,0.8049845,9,4.350686,345.36172,1.08,13.708391,5.5801635,339.53082
20110220T0000,2.4105287,4.8005285,3.6976118,73,94,88.333336,1011.8,1015.1,1013.45416,9.8,0,99.583336,15.166667,91.791664,98.916664,0,937.17,169.73654,767.4334,1.08,20.519999,7.0049996,1.08,10.028439,5.5646777,116.66333,1.8,19.171478,8.950157,126.08888
20110221T0000,0.87052864,6.0305285,3.708862,73,97,88.25,1013.5,1016.6,1014.8333,1.2,0,97.791664,1.375,18.916666,97.791664,0,2516.92,1627.4865,889.4335,2.52,19.44,8.745,0.35999998,10.685391,6.0291824,330.21796,2.8116899,13.684735,7.8396373,325.12183
20110222T0000,-1.3994713,5.5105286,2.422612,60,94,80.083336,1012.3,1019.8,1014.9084,0,0,75.416664,0.5833333,22.458334,74.875,185.10637,2929.88,1780.8956,1148.9843,4.68,26.28,14.669998,4.452954,17.31746,11.624013,34.886047,4.6938252,25.277023,13.939128,51.689316
20110223T0000,-3.3394713,6.2605286,1.1242785,45,98,71.375,1020.6,1025.9,1024.3251,0,0,30.979166,9.666667,30.541666,8.333333,398.69626,3790.51,2240.9312,1549.5787,4.32,24.84,14.910001,4.3349743,18.556595,11.237857,111.39883,10.144082,27.217524,16.51674,116.18419
20110224T0000,-0.039471343,6.4105287,3.077612,56,100,81.416664,1024.2,1027.9,1026.0084,1.6000001,0.21000001,100,10.625,61.291668,100,0,1396.4098,486.6039,909.8061,4.68,28.8,12.944999,1.609969,18.374111,10.556441,204.72731,6.763786,25.264202,15.584559,206.20012
20110225T0000,4.8105288,8.690529,6.197195,78,100,88.375,1027.2,1029.5,1028.375,0,0,81.52917,7.75,19.416666,77.25,96.900566,1988.2599,954.77167,1033.4883,4.68,22.68,10.394998,2.3051248,12.758432,7.2140985,290.57364,2.9024127,22.553936,11.339656,297.61304
20110226T0000,1.5905286,11.010529,5.6901116,60,97,83.25,1015.5,1027.1,1020.6167,1.6,0,83.291664,44.708332,65.208336,56,0,2542.73,1498.3314,1044.3984,1.08,44.28,20.43,3.0758414,25.40743,12.439178,221.64993,4.73506,32.736256,17.409864,212.2048
20110227T0000,3.6605287,8.110529,5.9892783,73,93,84.625,1013.5,1019.4,1015.9126,2,0,84.583336,14.333333,39.916668,71.5,33.51773,1763.0901,778.0386,985.0514,15.4800005,41.760002,25.755,7.2,22.314192,14.955112,292.94998,14.654254,29.795301,20.932676,297.0693
20110228T0000,1.0805286,9.990529,5.265946,58,96,80.458336,1018.1,1022.2,1019.91656,0,0,78.666664,6.8333335,39.625,69.208336,48.510635,2218.77,1198.9031,1019.86676,2.8799999,28.08,13.575,1.9386592,21.313093,9.965314,30.554886,7.2359104,24.798225,14.868085,29.256058
20110301T0000,0.86052865,11.540529,4.701779,46,97,79.083336,1021.5,1026.4,1024.4418,0,0,40.833332,2.125,2.9166667,40.541668,404.5067,3438.07,2216.0906,1221.9795,4.68,45.719997,20.414999,3.2599385,22.79684,11.042493,45.732635,0.35999998,26.427528,14.382632,53.766037
20110302T0000,-0.14947134,9.170529,3.4951122,38,78,61.75,1020.1,1026.1,1023.07495,0,0,1.3041667,1.4166666,0,0.9166667,657.761,4163.42,2484.8455,1678.5746,6.8399997,50.76,37.695,3.4152596,29.370352,15.017211,70.79159,3.0758414,36.7588,20.542852,73.098145
20110303T0000,-2.3594716,9.240529,2.7492783,55,97,71.083336,1023.6,1026.4,1024.9501,0,0,37.279167,0.375,12.916667,26,336.7936,3996.0996,2392.478,1603.6223,1.8,33.12,15.585,2.16,16.766108,7.576874,40.466858,4.1046314,24.546085,10.591469,64.44594
20110304T0000,-1.2494713,8.960529,3.1384456,61,99,79.375,1025.6,1029.2,1027.2999,0,0,23.958334,0,21.375,2.5833333,414.44202,4165.2,2491.5469,1673.6528,2.16,18.359999,7.199999,0.8049845,12.57426,5.363094,328.01712,2.52,16.73516,7.40584,331.40527
20110305T0000,0.17052865,9.810529,4.3851123,61,93,79.583336,1020.9,1026.3,1023.825,0,0,0.49166667,1.5,0,0.041666668,680.2,4247.97,2546.1948,1701.775,0.71999997,22.319998,7.199999,0.35999998,14.494192,5.3277183,339.96503,1.9386592,19.559633,7.810864,0.1736145
20110306T0000,-0.89947134,10.200529,3.3438618,53,96,79.041664,1022.6,1026.8,1024.3793,0,0,46.19583,13.208333,12.291667,45.833332,503.21667,4011.23,2485.2776,1525.9519,7.2,48.239998,19.394999,3.2399998,24.216522,13.875732,23.2583,0.35999998,34.292713,16.401932,37.237762
20110307T0000,-1.2794713,9.040529,3.259279,40,78,56.958332,1026.2,1029,1027.2958,0,0,0,0,0,0,686.93335,4529.21,2721.3281,1807.882,25.199999,51.839996,38.22,4.73506,23.828083,18.665243,99.74737,12.849528,33.841915,26.61025,99.69984
20110308T0000,-2.1594715,12.870529,5.478029,54,91,70.041664,1025.7,1030.3,1028.3251,0,0,17.5,0,0,17.5,596.5571,4292.47,2582.0576,1710.4127,1.8,38.519997,11.384998,2.1897945,18,9.444704,153.85316,2.7416782,29.808346,15.243096,136.03328
20110309T0000,0.39052868,13.600529,7.326779,39,100,71,1019.4,1027.2,1023.5791,0,0,51.933334,24.541666,31.708334,26.916666,244.46808,4373.46,2635.833,1737.6271,3.96,28.8,16.319998,2.8116899,22.702845,11.092921,241.38141,4.5536795,27.466372,15.511566,247.9374
20110310T0000,4.3305287,10.770529,7.80928,71,97,83.75,1020.3,1023.2,1021.7876,0,0,97.458336,36.666668,46.833332,91.583336,0,1974.9099,808.4437,1166.4662,10.440001,34.56,24.855001,4.6800003,22.180206,13.144591,254.72186,6.725354,26.576681,18.07353,260.5063
20110311T0000,7.2305284,12.740529,9.526778,58,86,75,1016.3,1021.2,1019.6042,0,0,83.995834,1.5416666,0,83.583336,28.6,3162.17,2044.6909,1117.479,8.28,27.359999,17.669998,1.1384199,14.84318,8.094324,252.95798,0.71999997,24.693481,11.756202,256.12247
20110312T0000,1.3905287,16.98053,9.57928,42,96,69.833336,1004.8,1016.1,1010.51263,0,0,67.4625,79.333336,66.833336,7.4583335,198.24733,4407.28,2672.7166,1734.5632,5.3999996,13.679999,9.179999,2.6208394,8.161764,4.9717298,111.83411,4.32,8.707237,6.767325,120.47215
20110313T0000,8.090529,13.520529,11.000946,51,84,69.166664,1004.4,1009.5,1006.0916,0,0,100,97.25,100,100,0,1583.3098,362.36374,1220.9463,3.6,10.440001,6.1199994,0.5091169,4.896529,2.8047721,46.19348,0,6.6087217,4.4563193,93.60846
20110314T0000,8.400529,17.240528,12.335944,49,96,73.583336,1009.9,1014.9,1012.8791,0.3,0,81.84167,56.291668,76.208336,45.916668,234.76596,4329.8496,2685.247,1644.603,1.4399999,18,8.009999,0.71999997,6.9899354,3.4823122,75.17352,1.08,12.015589,4.9443,77.51597
20110315T0000,2.4105287,18.23053,10.633029,48,92,71.541664,1008.1,1016.2,1012.2625,0,0,14.400001,17.875,13.75,0.041666668,547.12897,4662.71,2835.357,1827.3533,7.2,22.68,12.735,3.2399998,14.830076,7.0061836,84.14081,3.2599385,15.119999,8.377313,92.412125
20110316T0000,3.8005285,18.110529,11.04803,58,100,80.458336,999.7,1008.6,1004.4207,1.5,0,53.816666,55.375,29.291666,41.041668,265.74893,4243.52,2686.3901,1557.1295,7.5599995,17.64,9.329999,4.0249224,7.42159,5.8242397,40.03026,2.6208394,13.755579,7.236297,17.792984
20110317T0000,9.250529,12.530529,11.398028,74,97,90.75,1001.3,1015.4,1006.0417,17.1,0,100,85,79,100,0,1104.4899,66.98564,1037.5043,10.08,26.64,18.104998,5.7599998,18.345877,10.734199,273.04303,7.9036193,23.565567,14.3892355,275.4462
20110318T0000,7.1605287,10.870529,8.791362,63,97,83.166664,1015.9,1024.4,1021.76263,1.0000001,0,100,27.458334,22.25,100,0,2896.95,1545.5421,1351.4077,10.799999,18.72,15.209999,3.6179552,13.75558,10.52299,273.68347,3.2599385,18.289274,11.421229,280.39258
20110319T0000,6.0205283,9.230529,7.9867787,75,97,85.5,1023.1,1030.6,1026.4708,4.8999996,0,88.75,8.291667,26.166666,88.75,0,2110.1902,845.79456,1264.3954,3.2399998,28.8,16.499998,0.8049845,16.279802,8.387109,37.100296,1.609969,18.971008,10.436547,39.875763
